Class,Balanced Accuracy,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,F1,Kappa,Prevalence,Detection Rate,Detection Prevalence,id,model
Upright,0.9063898657289002,0.828125,0.9846547314578005,0.8983050847457628,0.9722222222222222,0.8617886178861789,0.8402288641480595,0.14065934065934066,0.11648351648351649,0.12967032967032968,11103,split
Held,0.6572217039800995,0.578125,0.736318407960199,0.4111111111111111,0.8457142857142858,0.4805194805194805,0.2762034824172071,0.24150943396226415,0.13962264150943396,0.33962264150943394,11104,split
Prone,0.5,0,1,NA,0.9735849056603774,NA,0,0.026415094339622643,0,0,11104,split
Sitting,0.8038778311599176,0.6290322580645161,0.9787234042553191,0.9629629629629629,0.75,0.7609756097560976,0.6207319566550809,0.4679245283018868,0.2943396226415094,0.30566037735849055,11104,split
Supine,1,1,1,1,1,1,1,0.07924528301886792,0.07924528301886792,0.07924528301886792,11104,split
Upright,0.7065854119425548,0.6122448979591837,0.8009259259259259,0.410958904109589,0.9010416666666666,0.4918032786885246,0.3473943438195106,0.18490566037735848,0.11320754716981132,0.27547169811320754,11104,split
Held,0.6945650963358948,0.3972602739726027,0.991869918699187,0.90625,0.8926829268292683,0.5523809523809523,0.5022761033111315,0.16515837104072398,0.06561085972850679,0.07239819004524888,11202,split
Prone,0.9017236735793159,0.8085106382978723,0.9949367088607595,0.95,0.9776119402985075,0.8735632183908046,0.8598604946100189,0.10633484162895927,0.08597285067873303,0.09049773755656108,11202,split
Sitting,0.9253215251543114,0.9751243781094527,0.8755186721991701,0.8672566371681416,0.9768518518518519,0.9180327868852459,0.8419525551173862,0.45475113122171945,0.4434389140271493,0.5113122171945701,11202,split
Supine,0.8752038369304556,0.76,0.9904076738609112,0.8260869565217391,0.9856801909307876,0.7916666666666667,0.779726901225954,0.05656108597285068,0.042986425339366516,0.05203619909502263,11202,split
Upright,0.9372591522157996,0.9583333333333334,0.9161849710982659,0.7603305785123967,0.9875389408099688,0.8479262672811061,0.7993175751905564,0.2171945701357466,0.2081447963800905,0.2737556561085973,11202,split
Held,0.6510454217736121,0.3157894736842105,0.9863013698630136,0.8571428571428571,0.8470588235294118,0.46153846153846156,0.394167450611477,0.20652173913043478,0.06521739130434782,0.07608695652173914,11501,split
Prone,0.7892683955302551,0.7419354838709677,0.8366013071895425,0.4791666666666667,0.9411764705882353,0.5822784810126582,0.47474048442906563,0.16847826086956522,0.125,0.2608695652173913,11501,split
Sitting,0.9603375527426161,0.9873417721518988,0.9333333333333333,0.9176470588235294,0.98989898989899,0.9512195121951219,0.9120984115609698,0.42934782608695654,0.42391304347826086,0.46195652173913043,11501,split
Supine,0.9967532467532467,1,0.9935064935064936,0.967741935483871,1,0.9836065573770492,0.9803502776591203,0.16304347826086957,0.16304347826086957,0.16847826086956522,11501,split
Upright,0.6554307116104868,0.3333333333333333,0.9775280898876404,0.3333333333333333,0.9775280898876404,0.3333333333333333,0.31086142322097565,0.03260869565217391,0.010869565217391304,0.03260869565217391,11501,split
Held,0.5,0,1,NA,0.8271604938271605,NA,0,0.1728395061728395,0,0,11601,split
Prone,1,1,1,1,1,1,1,0.14814814814814814,0.14814814814814814,0.14814814814814814,11601,split
Sitting,0.971830985915493,1,0.9436619718309859,0.7142857142857143,1,0.8333333333333333,0.8052884615384616,0.12345679012345678,0.12345679012345678,0.1728395061728395,11601,split
Supine,0.8611111111111112,1,0.7222222222222222,0.8181818181818182,1,0.9,0.7428571428571429,0.5555555555555556,0.5555555555555556,0.6790123456790124,11601,split
Held,0.9399470290188854,0.9038461538461539,0.9760479041916168,0.9215686274509803,0.9702380952380952,0.9126213592233009,0.8857589984350549,0.2374429223744292,0.2146118721461187,0.2328767123287671,11901,split
Prone,0.9976415094339622,1,0.9952830188679245,0.875,1,0.9333333333333333,0.9309801449732124,0.0319634703196347,0.0319634703196347,0.0365296803652968,11901,split
Sitting,1,1,1,1,1,1,1,0.6438356164383562,0.6438356164383562,0.6438356164383562,11901,split
Upright,0.8847368421052632,0.7894736842105263,0.98,0.7894736842105263,0.98,0.7894736842105263,0.7694736842105264,0.0867579908675799,0.0684931506849315,0.0867579908675799,11901,split
Held,0.6865105908584169,0.38461538461538464,0.9884057971014493,0.7894736842105263,0.9342465753424658,0.5172413793103449,0.48282828282828266,0.1015625,0.0390625,0.049479166666666664,12001,split
Prone,0.8687965752338671,0.8319327731092437,0.9056603773584906,0.7983870967741935,0.9230769230769231,0.8148148148148147,0.729153605015674,0.3098958333333333,0.2578125,0.3229166666666667,12001,split
Sitting,0.8886401007591925,0.8514851485148515,0.9257950530035336,0.8037383177570093,0.9458483754512635,0.8269230769230769,0.7627107006763021,0.2630208333333333,0.22395833333333334,0.2786458333333333,12001,split
Supine,1,1,1,1,1,1,1,0.08072916666666667,0.08072916666666667,0.08072916666666667,12001,split
Upright,0.8647468818782098,0.8191489361702128,0.9103448275862069,0.7475728155339806,0.9395017793594306,0.781725888324873,0.706630658801791,0.24479166666666666,0.20052083333333334,0.2682291666666667,12001,split
Held,0.48789346246973364,0,0.9757869249394673,0,0.9853300733496333,NA,-0.01822600243013402,0.014319809069212411,0,0.02386634844868735,12002,split
Prone,0.9507638072855464,0.918918918918919,0.9826086956521739,0.918918918918919,0.9826086956521739,0.918918918918919,0.9015276145710931,0.1766109785202864,0.162291169451074,0.1766109785202864,12002,split
Sitting,0.7837009803921569,0.6666666666666666,0.9007352941176471,0.784,0.8333333333333334,0.7205882352941175,0.5876091066849699,0.35083532219570407,0.23389021479713604,0.29832935560859186,12002,split
Supine,0.6140350877192983,0.3333333333333333,0.8947368421052632,0.24528301886792453,0.9289617486338798,0.2826086956521739,0.19643168477945075,0.09307875894988067,0.031026252983293555,0.12649164677804295,12002,split
Upright,0.9873335299031893,0.9934640522875817,0.981203007518797,0.9681528662420382,0.9961832061068703,0.9806451612903226,0.9692845274166749,0.36515513126491644,0.3627684964200477,0.3747016706443914,12002,split
Held,0.6396955031256302,0.3157894736842105,0.9636015325670498,0.24,0.9748062015503876,0.2727272727272727,0.24249584317843784,0.03512014787430684,0.011090573012939002,0.04621072088724584,12101,split
Prone,0.8333333333333333,0.6666666666666666,1,1,0.9905838041431262,0.8,0.7954631379962191,0.027726432532347505,0.018484288354898338,0.018484288354898338,12101,split
Sitting,0.8677429876060012,0.9497716894977168,0.7857142857142857,0.7509025270758123,0.9583333333333334,0.8387096774193548,0.7055982586218623,0.4048059149722736,0.3844731977818854,0.512014787430684,12101,split
Supine,0.9733789595566951,0.9911504424778761,0.955607476635514,0.8549618320610687,0.9975609756097561,0.9180327868852459,0.8943338737084707,0.2088724584103512,0.20702402957486138,0.24214417744916822,12101,split
Upright,0.7588836846213896,0.5314285714285715,0.9863387978142076,0.9489795918367347,0.8148984198645598,0.6813186813186813,0.5849214678154734,0.3234750462107209,0.17190388170055454,0.18114602587800369,12101,split
Held,0.9891304347826086,0.9782608695652174,1,1,0.9963235294117647,0.989010989010989,0.9871696280406363,0.14511041009463724,0.14195583596214512,0.14195583596214512,12302,split
Prone,1,1,1,1,1,1,1,0.03470031545741325,0.03470031545741325,0.03470031545741325,12302,split
Sitting,0.9113002822865208,0.8899082568807339,0.9326923076923077,0.8738738738738738,0.941747572815534,0.8818181818181818,0.8190241974441175,0.3438485804416404,0.305993690851735,0.3501577287066246,12302,split
Supine,0.941012363519589,0.9513888888888888,0.930635838150289,0.9194630872483222,0.9583333333333334,0.9351535836177475,0.8794652684664491,0.45425867507886436,0.43217665615141954,0.47003154574132494,12302,split
Upright,0.5714285714285714,0.14285714285714285,1,1,0.9810126582278481,0.25,0.24583663758921545,0.022082018927444796,0.0031545741324921135,0.0031545741324921135,12302,split
Held,0.9960526315789473,1,0.9921052631578947,0.9423076923076923,1,0.9702970297029703,0.9663379802788168,0.11421911421911422,0.11421911421911422,0.12121212121212122,12303,split
Prone,1,1,1,1,1,1,1,0.02564102564102564,0.02564102564102564,0.02564102564102564,12303,split
Sitting,0.998730964467005,1,0.9974619289340102,0.9722222222222222,1,0.9859154929577464,0.9846451197251153,0.08158508158508158,0.08158508158508158,0.08391608391608392,12303,split
Supine,1,1,1,1,1,1,1,0.7599067599067599,0.7599067599067599,0.7599067599067599,12303,split
Upright,0.75,0.5,1,1,0.9905882352941177,0.6666666666666666,0.6624704956726977,0.018648018648018648,0.009324009324009324,0.009324009324009324,12303,split
Held,0.8035025706940875,0.625,0.9820051413881749,0.8333333333333334,0.9478908188585607,0.7142857142857143,0.679740913997841,0.1258426966292135,0.07865168539325842,0.09438202247191012,12501,split
