file,time,nap_period,video_period,exclude_period,pos,code
102/1,2021-07-12T20:53:52Z,0,0,0,Sitting,Sitting
102/1,2021-07-12T20:53:54Z,0,0,0,Sitting,NA
102/1,2021-07-12T20:53:56Z,0,0,0,Sitting,Prone
102/1,2021-07-12T20:53:58Z,0,0,0,Sitting,Prone
102/1,2021-07-12T20:54:00Z,0,0,0,Sitting,Prone
102/1,2021-07-12T20:54:02Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:54:04Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:54:06Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:54:08Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:54:10Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:54:12Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:54:14Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:54:16Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:54:18Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:54:20Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:54:22Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:54:24Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:54:26Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:54:28Z,0,0,0,Prone,NA
102/1,2021-07-12T20:54:30Z,0,0,0,Prone,NA
102/1,2021-07-12T20:54:32Z,0,0,0,Sitting,Sitting
102/1,2021-07-12T20:54:34Z,0,0,0,Sitting,Sitting
102/1,2021-07-12T20:54:36Z,0,0,0,Sitting,Sitting
102/1,2021-07-12T20:54:38Z,0,0,0,Sitting,Sitting
102/1,2021-07-12T20:54:40Z,0,0,0,Sitting,Sitting
102/1,2021-07-12T20:54:42Z,0,0,0,Sitting,Sitting
102/1,2021-07-12T20:54:44Z,0,0,0,Sitting,Sitting
102/1,2021-07-12T20:54:46Z,0,0,0,Sitting,Sitting
102/1,2021-07-12T20:54:48Z,0,0,0,Sitting,Sitting
102/1,2021-07-12T20:54:50Z,0,0,0,Sitting,Sitting
102/1,2021-07-12T20:54:53Z,0,0,0,Sitting,NA
102/1,2021-07-12T20:54:55Z,0,0,0,Sitting,Prone
102/1,2021-07-12T20:54:56Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:54:58Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:01Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:03Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:04Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:06Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:08Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:10Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:12Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:14Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:16Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:18Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:21Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:55:23Z,0,0,0,Prone,NA
102/1,2021-07-12T20:55:24Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:26Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:29Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:31Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:32Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:34Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:36Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:38Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:40Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:55:42Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:55:44Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:46Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:48Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:50Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:52Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:54Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:56Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:55:58Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:00Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:02Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:04Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:06Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:08Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:10Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:13Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:14Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:16Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:18Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:20Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:22Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:24Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:56:26Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:56:28Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:30Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:33Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:34Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:36Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:38Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:41Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:43Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:44Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:46Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:49Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:50Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:52Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:54Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:56Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:56:58Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:00Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:02Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:04Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:06Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:09Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:11Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:12Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:14Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:17Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:18Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:20Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:22Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:24Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:26Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:28Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:30Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:32Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:34Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:36Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:38Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:40Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:42Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:44Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:46Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:48Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:57:51Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:57:52Z,0,0,0,Prone,Supine
102/1,2021-07-12T20:57:54Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:56Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:57:58Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:01Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:02Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:04Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:06Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:08Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:10Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:12Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:14Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:16Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:19Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:21Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:22Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:24Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:26Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:29Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:30Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:32Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:34Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:36Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:38Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:40Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:42Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:44Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:47Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:48Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:50Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:52Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:54Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:57Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:58:58Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:00Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:02Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:04Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:06Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:08Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:10Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:12Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:14Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:16Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:18Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:20Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:22Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:24Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:26Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:28Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:30Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:32Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:34Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:36Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:39Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:41Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:42Z,0,0,0,Supine,Supine
102/1,2021-07-12T20:59:44Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:59:46Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:59:48Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:59:50Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:59:52Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:59:54Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:59:56Z,0,0,0,Prone,Prone
102/1,2021-07-12T20:59:59Z,0,0,0,Prone,Prone
102/1,2021-07-12T21:00:01Z,0,0,0,Prone,Prone
102/1,2021-07-12T21:00:02Z,0,0,0,Prone,Prone
102/1,2021-07-12T21:00:04Z,0,0,0,Prone,Prone
102/1,2021-07-12T21:00:07Z,0,0,0,Prone,Prone
102/1,2021-07-12T21:00:09Z,0,0,0,Prone,Prone
102/1,2021-07-12T21:00:10Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:00:12Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:00:14Z,1,0,0,Prone,Supine
102/1,2021-07-12T21:00:16Z,1,0,0,Prone,Supine
102/1,2021-07-12T21:00:18Z,1,0,0,Prone,Supine
102/1,2021-07-12T21:00:20Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:22Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:24Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:26Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:28Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:30Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:32Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:34Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:36Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:38Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:40Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:42Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:44Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:46Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:48Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:50Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:52Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:54Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:56Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:00:58Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:00Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:02Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:04Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:06Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:08Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:10Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:12Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:14Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:16Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:19Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:21Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:22Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:24Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:27Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:29Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:30Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:32Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:34Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:36Z,1,0,0,Supine,Supine
102/1,2021-07-12T21:01:38Z,1,0,0,Supine,NA
102/1,2021-07-12T21:01:40Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:01:42Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:01:44Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:01:47Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:01:49Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:01:50Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:01:52Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:01:55Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:01:56Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:01:58Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:00Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:02Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:04Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:06Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:08Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:10Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:12Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:14Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:16Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:18Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:20Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:22Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:24Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:26Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:29Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:30Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:32Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:34Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:36Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:39Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:40Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:42Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:44Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:46Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:48Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:50Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:52Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:54Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:56Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:02:59Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:01Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:02Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:04Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:07Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:09Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:10Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:12Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:14Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:16Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:18Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:20Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:22Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:24Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:26Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:29Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:30Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:32Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:35Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:36Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:38Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:40Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:42Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:44Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:46Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:48Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:50Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:52Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:54Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:56Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:03:58Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:00Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:02Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:04Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:06Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:08Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:10Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:12Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:14Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:16Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:19Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:21Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:22Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:25Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:26Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:28Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:30Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:32Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:34Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:36Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:39Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:41Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:42Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:44Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:47Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:49Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:50Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:52Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:54Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:56Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:04:58Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:00Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:02Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:04Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:06Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:08Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:10Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:12Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:14Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:16Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:18Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:20Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:22Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:24Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:26Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:28Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:30Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:32Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:34Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:36Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:38Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:40Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:42Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:44Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:46Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:48Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:50Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:52Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:54Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:56Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:05:59Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:01Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:02Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:04Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:07Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:09Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:10Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:12Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:14Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:16Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:18Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:20Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:22Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:24Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:27Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:29Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:30Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:32Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:35Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:36Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:38Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:40Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:42Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:44Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:46Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:48Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:50Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:52Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:54Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:56Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:06:58Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:00Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:02Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:04Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:06Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:09Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:10Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:12Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:14Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:16Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:19Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:20Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:22Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:24Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:26Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:28Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:30Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:32Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:34Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:36Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:39Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:41Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:42Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:44Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:47Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:49Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:50Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:52Z,1,0,0,Prone,Prone
102/1,2021-07-12T21:07:54Z,1,0,0,Prone,Prone
